,Composition,VEC,Electronegativity_Difference,Atomic_Radius_Diff,Mixing_Enthalpy,Mixing_Entropy,E/A,EWF,Mod_Mismatch,DeltaG,ShearModG,Tm,Ec,Cond__AC,Cond__AM,Cond__HM,Cond__PM,Cond__WR,Li,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,HV
279,Al0.250 Co0.167 Cr0.167 Cu0.083 Fe0.167 Ni0.167 ,7.166833166833168,0.12524087257121386,6.113731089182414,-10.149490868771586,14.533402885752865,1.5286913086913083,10100.754341141175,-0.08833784794342843,0.1902518682691735,68.53146853146853,1585.551748251748,4.007232767232767,1,0,0,0,0,0.0,0.0,0.2497502497502497,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.08291708291708291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0
280,Al0.250 Co0.167 Cr0.167 Fe0.167 Mo0.083 Ni0.167 ,6.7522477522477535,0.1620198139406448,6.224900925179961,-13.19215849085979,14.533402885752865,1.5610289710289706,10046.833247565864,-0.11735993085098664,0.2391753030171253,66.2097902097902,1712.613886113886,4.283346653346654,1,0,0,0,0,0.0,0.0,0.2497502497502497,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.08291708291708291,0.0,0.0,0.0,0.0,655.0
281,Al0.250 Co0.167 Cr0.167 Fe0.167 Ni0.167 Ti0.083 ,6.586413586413586,0.13427268546774687,6.954727082759874,-19.302344009636712,14.533402885752865,1.5402997002996999,9759.786405684348,-0.09083383997611333,0.19529652235634395,68.19980019980021,1633.2622377622376,4.12,1,0,0,0,0,0.0,0.0,0.2497502497502497,0.0,0.0,0.08291708291708291,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.7
282,Al0.250 Co0.250 Cr0.250 Fe0.250 ,6.5,0.11280514172678476,6.201019523369531,-11.5,11.526291924975045,1.5025,9109.555799784051,-0.0885272915744316,0.18237917210936447,74.5,1659.8125,4.04,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
283,Al0.250 Co0.250 Cr0.250 Ni0.250 ,7.0,0.13162446581088175,6.1340752673787575,-15.5,11.526291924975045,1.53,11234.240988911784,-0.08964546414638484,0.18699568399324454,73.0,1639.3125,4.08,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0
284,Al0.250 Co0.250 Fe0.250 Ni0.250 ,7.5,0.1175531794550874,6.237363717312068,-13.75,11.526291924975045,1.5625,11234.240988911784,-0.06061662504520635,0.12109241066770025,64.75,1558.8125,4.125,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0
287,Al0.250 Cu0.250 Ni0.250 Ti0.250 ,7.0,0.16688319268278629,6.92439948605281,-23.25,11.526291924975045,1.5775,9505.233348979902,-0.06236275461888559,0.13635880539908599,48.5,1487.4625,4.0425,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0
289,Al0.250 Mo0.250 Nb0.250 Ti0.250 ,4.5,0.25113492389550285,2.543504212422213,-15.25,11.526291924975045,1.715,7036.503832294234,-0.041603668111486435,0.087890625,32.0,2124.3125,5.6575000000000015,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,509.0
290,Al0.250 Nb0.250 Ta0.250 Ti0.250 ,4.25,0.04493050188902861,0.9563389329726322,-16.0,11.526291924975045,1.76,6233.669215980922,-0.057061956538986665,0.1257301541702576,44.25,2219.0625,5.977500000000001,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,458.0
291,Al0.250 Nb0.250 Ti0.250 V0.250 ,4.25,0.03354101966249681,3.9470399598897896,-16.25,11.526291924975045,1.5925,6343.446391566151,-0.02050847789176455,0.04308012486992715,38.75,1945.5625,5.28,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,448.0
293,Al0.250 Nb0.250 Ti0.250 Zr0.250 ,4.0,0.11291589790636215,4.8143746586441125,-21.5,11.526291924975045,1.74,5810.2542838005775,-0.01679283494407396,0.03515919722347971,35.25,1933.0625,5.5150000000000015,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,422.0
296,Al0.265 Co0.147 Cr0.147 Cu0.147 Fe0.147 Ni0.147 ,7.263,0.12727438037562774,6.134447765249691,-8.087940000000001,14.643089124123442,1.55617,9886.926635563652,-0.09325157525475032,0.20952122242174906,65.10199999999999,1539.3824499999994,3.9412500000000006,1,0,0,0,0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.147,0.0,0.147,0.147,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0
297,Al0.265 Cr0.147 Cu0.147 Fe0.147 Ni0.294 ,7.41,0.13125520789667733,6.174364463600647,-9.074016,12.948724211152113,1.57528,10172.65097006496,-0.0937875321222406,0.20929118745542125,65.249,1533.20845,3.9486,1,0,0,0,0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.147,0.0,0.147,0.294,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0
298,Al0.273 Co0.182 Cr0.182 Cu0.182 Fe0.182 ,7.0,0.1225824060825685,6.126194308379072,-4.826446280991737,13.254638600898854,1.5481818181818183,8969.120665007951,-0.10311746481738683,0.232966845384502,65.27272727272728,1538.8136363636365,3.8809090909090913,1,0,0,0,0,0.0,0.0,0.2727272727272728,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.18181818181818185,0.0,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0
299,Al0.273 Co0.182 Cr0.182 Fe0.182 Ni0.182 ,6.8181818181818175,0.12468804047709035,6.364565807744625,-14.280991735537192,13.254638600898854,1.5772727272727274,10097.36908626086,-0.0863818184651999,0.18851030587104145,70.36363636363636,1605.7954545454545,4.053636363636364,1,0,0,0,0,0.0,0.0,0.2727272727272728,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0
301,Al0.273 Cr0.182 Cu0.182 Fe0.182 Ni0.182 ,7.181818181818183,0.12829459899867726,6.177633155622642,-6.214876033057853,13.254638600898854,1.5718181818181818,9295.962357768518,-0.1031389962227737,0.23253472222222224,65.45454545454545,1531.1772727272726,3.890000000000001,1,0,0,0,0,0.0,0.0,0.2727272727272728,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.18181818181818185,0.18181818181818185,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0
302,Al0.273 Mo0.182 Nb0.182 Ti0.182 V0.182 ,4.454545454545455,0.21919084857533075,3.6699564890179466,-15.140495867768594,13.254638600898854,1.6845454545454546,6817.999570555649,-0.04284794086209825,0.08976063829787237,34.18181818181818,2025.25,5.388181818181819,1,0,0,0,0,0.0,0.0,0.2727272727272728,0.0,0.0,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,556.0
303,Al0.286 Co0.143 Cr0.143 Cu0.143 Fe0.143 Ni0.143 ,7.142857142857142,0.12844438167422292,6.257046141615242,-8.653061224489793,14.53258305218646,1.597142857142857,9760.292603356636,-0.09590993494950632,0.2209123883928572,63.99999999999999,1522.2999999999995,3.925714285714286,1,0,0,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0
304,Al0.286 Co0.143 Cr0.143 Fe0.143 Ni0.143 Ti0.143 ,6.142857142857142,0.1383577144320371,7.298999661961862,-23.3469387755102,14.53258305218646,1.617142857142857,9195.319088869275,-0.09981321198755584,0.22994278061845635,63.42857142857142,1604.4999999999998,4.12,1,0,0,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0
305,Al0.286 Cr0.143 Cu0.143 Fe0.143 Ni0.286 ,7.2857142857142865,0.1324340421123061,6.2974937230415,-9.632653061224486,12.885969920047168,1.6157142857142854,10034.912197471414,-0.09654464602283963,0.22072311149250254,64.14285714285714,1516.2999999999995,3.9328571428571433,1,0,0,0,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0
306,Al0.290 Co0.220 Cr0.340 Fe0.050 Ni0.100 ,6.289999999999999,0.12052070361560285,6.393711127524242,-14.283599999999993,11.96394617930168,1.5807999999999995,9613.549233993603,-0.10555513601509704,0.22189050519604844,74.83999999999997,1646.8024999999998,4.0009,1,0,0,0,0,0.0,0.0,0.2899999999999999,0.0,0.0,0.0,0.0,0.34,0.0,0.04999999999999999,0.09999999999999998,0.21999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
307,Al0.300 Co0.167 Cr0.167 Fe0.167 Ni0.167 Ti0.033 ,6.536463536463537,0.12974113858431574,6.788675769250755,-17.16961160717404,13.873973078621097,1.6337062937062934,9728.192433797674,-0.09404580504738168,0.21355160112129126,67.30069930069929,1583.324675324675,4.047072927072927,1,0,0,0,0,0.0,0.0,0.29970029970029965,0.0,0.0,0.03296703296703297,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.5
308,Al0.306 Cr0.139 Cu0.139 Fe0.139 Ni0.278 ,7.165834165834164,0.13339730104207295,6.400645887034906,-10.126736400462672,12.808858236627874,1.6547152847152846,9903.531891960021,-0.09902146626283248,0.2318112895562576,63.07592407592407,1499.9909090909089,3.917672327672328,1,0,0,0,0,0.0,0.0,0.3056943056943057,0.0,0.0,0.0,0.0,0.13886113886113885,0.0,0.13886113886113885,0.2777222777222777,0.0,0.13886113886113885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0
309,Al0.308 Co0.154 Cr0.154 Cu0.077 Fe0.154 Ni0.154 ,6.8461538461538485,0.12805324336421414,6.457601872752213,-11.597633136094675,14.233071497971736,1.643076923076923,9733.873050095235,-0.09649970739780632,0.2240287913848344,65.23076923076924,1534.9692307692308,3.9592307692307687,1,0,0,0,0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0
310,Al0.308 Co0.154 Cr0.154 Fe0.154 Mo0.077 Ni0.154 ,6.461538461538463,0.16351175699183287,6.490520545808518,-14.295857988165679,14.233071497971736,1.6730769230769231,9685.361445743696,-0.12415870131564233,0.27223676383105283,63.076923076923094,1652.8461538461538,4.215384615384616,1,0,0,0,0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,605.0
311,Al0.311 Co0.172 Cr0.172 Cu0.172 Fe0.172 ,6.791583166332668,0.12396885267124465,6.3241433797302085,-5.809293938578565,13.097595172159672,1.6243486973947898,8799.351256411668,-0.10767578413334793,0.25440885671876445,63.22645290581164,1507.26122244489,3.8553306613226463,1,0,0,0,0,0.0,0.0,0.31062124248497003,0.0,0.0,0.0,0.0,0.17234468937875755,0.0,0.17234468937875755,0.0,0.17234468937875755,0.17234468937875755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0
312,Al0.311 Co0.172 Cr0.172 Fe0.172 Ni0.172 ,6.615615615615616,0.12607191742254426,6.58017935027839,-15.07118329540752,13.094206066964276,1.6532832832832836,9844.867674434498,-0.09235876089218073,0.21245530552559225,68.01001001000999,1570.114864864865,4.018428428428429,1,0,0,0,0,0.0,0.0,0.3113113113113113,0.0,0.0,0.0,0.0,0.17217217217217218,0.0,0.17217217217217218,0.17217217217217218,0.17217217217217218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0
313,Al0.315 Co0.137 Cr0.137 Cu0.137 Fe0.137 Ni0.137 ,6.973,0.1297927729112834,6.40269042868974,-9.373539999999998,14.346670566266113,1.6550699999999998,9583.566777157028,-0.09934235225402166,0.23712075873961724,62.442,1498.1489499999998,3.9037500000000014,1,0,0,0,0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.13699999999999998,0.0,0.13699999999999998,0.13699999999999998,0.13699999999999998,0.13699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0
314,Al0.330 Co0.330 Cr0.030 Nb0.240 W0.070 ,5.76,0.2091279751730981,6.208351922935562,-23.4612,11.353981648201833,1.7777,8848.414131446742,-0.14268158018817828,0.41876678894124897,57.17,1870.7525,5.1302,1,0,0,0,0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.07,1084.0
315,Al0.334 Co0.133 Cr0.133 Cu0.133 Fe0.133 Ni0.133 ,6.864729458917836,0.13046990455424415,6.479760201575244,-9.784808093140187,14.210799947942204,1.691993987975952,9472.315861632535,-0.1013446414780124,0.24749791822297204,61.44889779559118,1482.7545591182363,3.889749498997996,1,0,0,0,0,0.0,0.0,0.3336673346693387,0.0,0.0,0.0,0.0,0.13326653306613226,0.0,0.13326653306613226,0.13326653306613226,0.13326653306613226,0.13326653306613226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0
316,Al0.333 Co0.167 Cr0.167 Cu0.167 Fe0.167 ,6.67032967032967,0.12454015893427328,6.415917474794463,-6.318660360618402,12.980297503474127,1.6686613386613387,8701.820458549468,-0.11002161001240092,0.26696317107979795,62.03596403596403,1488.9045454545453,3.8404495504495504,1,0,0,0,0,0.0,0.0,0.3326673326673327,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0
317,Al0.333 Co0.167 Cr0.167 Fe0.167 Ni0.167 ,6.503496503496502,0.12660865163531082,6.675309408042573,-15.433984596821757,12.980297503474127,1.6953546453546453,9707.387137400396,-0.09542963566178138,0.2259035883308833,66.7072927072927,1550.365884115884,3.9989410589410586,1,0,0,0,0,0.0,0.0,0.3326673326673327,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0
319,Al0.333 Cr0.133 Cu0.133 Fe0.133 Ni0.267 ,7.001001001001001,0.1344774661182991,6.520094629934928,-10.755175596016436,12.673036969468596,1.7087687687687687,9728.70636184034,-0.1021244177274365,0.24710205537750865,61.59659659659661,1477.4064564564567,3.8969569569569575,1,0,0,0,0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.13313313313313313,0.0,0.13313313313313313,0.2672672672672673,0.0,0.13313313313313313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0
320,Al0.333 Cr0.167 Cu0.167 Fe0.167 Ni0.167 ,6.837162837162838,0.1301996534118011,6.468655642051384,-7.6526590292824075,12.980297503474127,1.6903496503496502,8993.917395333727,-0.11012020976033504,0.2666869574625889,62.2027972027972,1481.8975524475522,3.8487912087912086,1,0,0,0,0,0.0,0.0,0.3326673326673327,0.0,0.0,0.0,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.0,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0
321,Al0.334 Co0.133 Cr0.133 Cu0.133 Fe0.133 Ni0.133 ,6.8608608608608606,0.1304915102236411,6.4822969182920716,-9.798811824837848,14.205701785587593,1.6933133133133131,9468.36077491216,-0.10141363709765748,0.2478691548068309,61.41341341341342,1482.2045045045045,3.889249249249248,1,0,0,0,0,0.0,0.0,0.3343343343343343,0.0,0.0,0.0,0.0,0.13313313313313313,0.0,0.13313313313313313,0.13313313313313313,0.13313313313313313,0.13313313313313313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0
322,Al0.340 Co0.170 Cr0.340 Fe0.050 Ni0.100 ,5.99,0.1177615811714499,6.634838695397488,-14.775599999999995,11.763869321107984,1.6797999999999995,9171.925136020314,-0.11572982493784405,0.2587780792674544,72.38999999999999,1605.0649999999994,3.9509,1,0,0,0,0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.34,0.0,0.04999999999999999,0.09999999999999998,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0
323,Al0.359 Co0.128 Cr0.128 Cu0.128 Fe0.128 Ni0.128 ,6.7157157157157155,0.13117444668910522,6.567040622846942,-10.289753216680143,14.002552223906982,1.7428128128128129,9320.961796080015,-0.10388031643501468,0.2618093934681938,60.08208208208208,1461.567117117117,3.870480480480481,1,0,0,0,0,0.0,0.0,0.35935935935935936,0.0,0.0,0.0,0.0,0.12812812812812813,0.0,0.12812812812812813,0.12812812812812813,0.12812812812812813,0.12812812812812813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0
324,Al0.360 Co0.060 Mo0.380 Ni0.110 W0.090 ,5.54,0.27160358981427324,4.587734908551545,-9.8884,11.339233208250544,1.9299,9047.540292449634,-0.2385932527376146,0.8850743879382049,44.31,2061.31,5.364800000000002,1,0,0,0,0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.09,725.0
325,Al0.360 Co0.100 Cr0.310 Cu0.060 Fe0.090 Ni0.080 ,6.02,0.1179546946924962,6.6439394404636,-11.2476,12.876588513973243,1.7191,8662.124279953034,-0.12461017356472293,0.28917178103388524,68.85000000000001,1555.3259999999998,3.8802,1,0,0,0,0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.31,0.0,0.09,0.08,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0
326,Al0.365 Co0.159 Cr0.159 Cu0.159 Fe0.159 ,6.494505494505494,0.12506708602270844,6.520887334337015,-6.975681660996347,12.778006966084455,1.7329170829170828,8561.996894710102,-0.11305570720174082,0.28521715392701885,60.309690309690296,1462.2863636363636,3.818871128871128,1,0,0,0,0,0.0,0.0,0.3646353646353646,0.0,0.0,0.0,0.0,0.15884115884115882,0.0,0.15884115884115882,0.0,0.15884115884115882,0.15884115884115882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0
327,Al0.375 Co0.125 Cr0.125 Cu0.125 Fe0.125 Ni0.125 ,6.625,0.1314759959079983,6.610002588418852,-10.5625,13.864049048690596,1.77375,9229.812275335746,-0.1053055099751692,0.2705228862895904,59.25,1448.66875,3.85875,1,0,0,0,0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0
328,Al0.380 Co0.110 Cr0.060 Cu0.090 Fe0.310 Ni0.050 ,6.459999999999999,0.1227925079147746,6.764853661902474,-9.585600000000003,12.54531984171315,1.7857999999999998,8498.28487419716,-0.09692350728110524,0.2388276517719321,58.56999999999999,1445.879,3.88,1,0,0,0,0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.06,0.0,0.31,0.05,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0
329,Al0.385 Co0.154 Cr0.154 Cu0.154 Fe0.154 ,6.384615384615384,0.12521697145686114,6.570526311454247,-7.337278106508876,12.632849580565422,1.7730769230769232,8475.561775403172,-0.11474416573383728,0.2966233766233766,59.23076923076921,1445.65,3.8053846153846163,1,0,0,0,0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0
330,Al0.385 Co0.154 Cr0.154 Fe0.154 Ni0.154 ,6.23076923076923,0.12724667373385973,6.841679617009404,-16.09467455621302,12.632849580565422,1.7976923076923077,9379.633583289893,-0.10226602403189786,0.2590799031476998,63.53846153846153,1502.3269230769226,3.9515384615384614,1,0,0,0,0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0
331,Al0.390 Co0.100 Cr0.310 Cu0.050 Fe0.080 Ni0.070 ,5.819999999999999,0.11533707123037235,6.7276883753265455,-11.804800000000006,12.459601194279294,1.7773,8496.027643671747,-0.1292059657235757,0.31049424591589353,67.57,1534.4075000000007,3.8598,1,0,0,0,0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.31,0.0,0.08,0.07,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0
332,Al0.400 Co0.133 Cr0.067 Cu0.133 Fe0.200 Ni0.067 ,6.532,0.1288967614022943,6.6754958871714996,-9.363828000000003,13.197082640011613,1.82335,8779.76272784181,-0.0991663277238522,0.25925611486422595,55.956,1408.9568000000006,3.8322199999999995,1,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.067,0.0,0.2,0.067,0.133,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0
333,Al0.400 Co0.200 Cr0.200 Fe0.200 ,5.8000000000000025,0.1144377560073597,6.865472245652933,-13.760000000000002,11.076352140241434,1.804,8437.514765585287,-0.1116173482994743,0.2824836153025454,64.8,1514.5,3.91,1,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0
334,Al0.412 Co0.147 Cr0.147 Cu0.147 Fe0.147 ,6.234,0.12519928074873268,6.6196014168260735,-7.771596000000002,12.411158029361108,1.82812,8358.276113948688,-0.11681257489789099,0.3122017581814593,57.751999999999995,1422.8482,3.7869,1,0,0,0,0,0.0,0.0,0.412,0.0,0.0,0.0,0.0,0.147,0.0,0.147,0.0,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0
335,Al0.420 Co0.100 Cr0.300 Cu0.050 Fe0.070 Ni0.060 ,5.669999999999997,0.11380241649455422,6.76858440101395,-11.886799999999996,12.143604877137196,1.8363,8349.263066703754,-0.13377767853641312,0.33450553141808875,65.61999999999999,1505.7649999999994,3.833299999999999,1,0,0,0,0,0.0,0.0,0.4199999999999999,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.06999999999999999,0.05999999999999999,0.09999999999999998,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0
336,Al0.429 Co0.071 Cr0.143 Cu0.071 Fe0.143 Ni0.143 ,6.138999999999999,0.12879940644273166,6.807664120077447,-12.710691999999998,13.078893094355898,1.8830099999999999,8811.356831224763,-0.1132702805688738,0.3050924794150632,58.926,1432.2338499999994,3.84705,1,0,0,0,0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.14300000000000002,0.14300000000000002,0.071,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0
337,Al0.429 Co0.143 Cr0.071 Cu0.071 Fe0.071 Ni0.214 ,6.495495495495497,0.137630267888963,6.770261068322929,-15.231471711952198,12.76321152847332,1.8995895895895905,9812.85328926604,-0.09871715141651136,0.26650487707019743,55.593593593593596,1399.9397897897907,3.8788888888888895,1,0,0,0,0,0.0,0.0,0.4294294294294295,0.0,0.0,0.0,0.0,0.07107107107107108,0.0,0.07107107107107108,0.21421421421421427,0.14314314314314314,0.07107107107107108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0
338,Al0.429 Co0.143 Cr0.143 Cu0.071 Fe0.071 Ni0.143 ,6.211,0.13216347112572366,6.754358811257267,-13.883428000000006,13.078893094355898,1.88157,9238.521546698845,-0.112374678279679,0.30452396785940955,58.42200000000001,1429.35385,3.8549700000000007,1,0,0,0,0,0.0,0.0,0.4290000000000001,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.07100000000000001,0.14300000000000002,0.14300000000000002,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
339,Al0.429 Co0.143 Cr0.143 Cu0.143 Fe0.143 ,6.142857142857142,0.12506324930422444,6.639010229795157,-8.0,12.26446608287207,1.861428571428572,8287.961476192959,-0.11793091645671415,0.32157016236963715,56.85714285714285,1409.0499999999995,3.775714285714286,1,0,0,0,0,0.0,0.0,0.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0
340,Al0.429 Co0.143 Cr0.143 Fe0.143 Ni0.143 ,6.0,0.12705454396776658,6.916236852291982,-16.408163265306122,12.26446608287207,1.8842857142857143,9109.555799784051,-0.10740572233234166,0.2874760298882498,60.85714285714285,1461.6785714285709,3.911428571428572,1,0,0,0,0,0.0,0.0,0.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0
341,Al0.429 Co0.143 Cr0.143 Fe0.143 Ni0.143 ,6.0,0.12705454396776658,6.916236852291982,-16.408163265306122,12.26446608287207,1.8842857142857143,9109.555799784051,-0.10740572233234166,0.2874760298882498,60.85714285714285,1461.6785714285709,3.911428571428572,1,0,0,0,0,0.0,0.0,0.4285714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0
